Age,Avg Monthly GB Download,Avg Monthly Long Distance Charges,City,CLTV,Contract,Device Protection Plan,Gender,Internet Service,Internet Type,Latitude,Longitude,Married,Monthly Charge,Multiple Lines,Number of Dependents,Number of Referrals,Offer,Online Backup,Online Security,Paperless Billing,Partner,Payment Method,Phone Service,Population,Premium Tech Support,Satisfaction Score,Senior Citizen,Streaming Movies,Streaming Music,Streaming TV,Tenure in Months,Total Charges,Total Extra Data Charges,Total Long Distance Charges,Total Refunds,Total Revenue,Under 30,Unlimited Data,Zip Code,Churn
27,59,23.0,56,4133,0,0,0,1,2,35.392599,-119.245341,0,70.25,0,0,0,5,0,0,1,0,0,1,40836,0,1,0,0,0,0,1,70.25,0,23.0,0.0,93.25,1,1,685,1
63,21,16.42,833,5838,0,0,0,1,0,33.4725,-117.584273,0,48.45,0,0,0,0,0,1,1,0,0,1,15297,0,3,0,0,0,0,1,48.45,0,16.42,0.0,64.87,0,1,540,0
53,26,17.3,1062,4815,0,0,1,1,2,34.209532,-118.577563,0,74.3,0,0,0,3,0,1,0,0,0,1,43857,0,4,0,0,0,0,25,1952.25,0,432.5,40.54,2344.21,0,1,190,0
63,11,34.0,182,4673,0,0,1,1,2,34.294142,-118.603883,0,75.2,0,0,0,0,0,1,1,0,0,1,35325,0,1,0,0,0,0,43,3198.6,0,1462.0,0.0,4660.6,0,1,192,1
63,0,5.41,530,4855,0,0,0,0,3,34.049315,-117.255974,0,25.45,1,0,0,0,0,0,0,0,1,1,18068,0,3,0,0,0,0,5,134.75,0,27.05,0.0,161.8,0,0,447,0
80,28,30.37,843,5082,0,1,0,1,2,37.34667,-121.910019,0,89.15,0,0,0,4,1,0,1,0,0,1,18197,0,1,1,0,0,1,17,1496.9,0,516.29,0.0,2013.19,0,1,1071,1
56,0,10.11,864,2016,2,0,1,0,3,34.460197,-119.802602,0,19.75,0,0,0,4,0,0,0,0,1,1,16477,0,5,0,0,0,0,13,265.75,0,131.43,0.0,397.18,0,0,618,0
38,14,15.84,87,2845,0,1,0,1,1,36.798882,-120.019511,0,61.4,0,0,0,0,1,1,0,0,0,1,807,0,3,0,0,0,0,7,438.9,0,110.88,0.0,549.78,0,1,757,0
31,0,48.7,857,5077,1,0,1,0,3,37.942551,-122.491642,1,24.5,1,2,8,0,0,0,0,1,0,1,6448,0,5,0,0,0,0,13,343.6,0,633.1,0.0,976.7,0,0,1030,0
59,19,17.63,632,4396,0,1,1,1,2,33.638645,-116.55783,0,79.0,0,0,0,3,1,0,1,0,1,1,1500,0,3,0,0,0,0,33,2576.8,0,581.79,0.0,3158.59,0,1,496,0
21,27,9.3,620,2235,0,1,0,1,1,34.312945,-118.858169,1,66.3,1,0,6,0,1,1,0,1,1,1,32984,0,3,0,0,0,0,24,1559.45,0,223.2,32.59,1750.06,1,1,599,0
29,42,48.38,233,5983,0,1,1,1,2,33.993991,-118.39704,0,79.85,0,0,0,0,0,1,1,0,1,1,31963,0,3,0,0,0,0,10,887.35,0,483.8,0.0,1371.15,1,1,67,0
46,53,26.58,591,2452,0,0,0,1,2,39.068071,-121.832638,1,84.8,1,3,1,4,0,0,1,1,0,1,776,0,3,0,0,0,1,14,1203.9,0,372.12,0.0,1576.02,0,1,1462,0
23,26,0.0,897,4483,2,1,1,1,1,38.598936,-120.963092,0,48.4,0,0,0,0,0,1,0,0,0,0,24738,1,3,0,1,1,0,70,3442.8,0,0.0,0.0,3442.8,1,1,1362,0
54,19,22.31,574,5322,0,1,1,1,2,39.19514,-121.503883,1,95.95,1,2,1,0,1,0,1,1,0,1,38091,0,5,0,1,1,0,45,4456.65,0,1003.95,0.0,5460.6,0,1,1424,0
30,30,46.27,460,5499,0,0,0,1,0,35.852892,-118.397782,1,54.5,0,3,5,0,1,1,0,1,0,1,1873,0,3,0,0,0,0,38,2076.05,0,1758.26,0.0,3834.31,0,1,642,0
57,0,17.38,1023,4538,2,0,1,0,3,38.192608,-120.957842,1,19.25,0,0,9,2,0,0,0,1,1,1,304,0,3,0,0,0,0,63,1237.65,0,1094.94,0.0,2332.59,0,0,1132,0
42,0,49.53,1072,3000,0,0,1,0,3,38.694081,-121.694431,0,20.4,0,2,0,0,0,0,0,0,2,1,15022,0,3,0,0,0,0,2,42.9,0,99.06,0.0,141.96,0,0,1396,0
21,58,0.0,98,5278,2,1,0,1,1,37.943087,-122.72379,0,38.9,0,0,0,0,0,1,0,0,1,0,1573,1,3,0,0,0,0,68,2719.2,0,0.0,0.0,2719.2,1,1,1008,0
61,24,13.28,200,5813,2,1,0,1,1,33.680031,-116.171678,0,90.05,1,0,0,0,1,1,1,0,1,1,23170,1,4,0,1,1,1,66,5965.95,0,876.48,0.0,6842.43,0,1,386,0
27,41,32.96,843,4151,2,1,1,1,1,37.311088,-121.961786,1,81.0,1,3,1,0,0,0,1,1,0,1,29914,1,4,0,1,1,1,61,4976.15,0,2010.56,0.0,6986.71,1,1,1076,0
29,85,48.49,56,4456,0,0,0,1,2,35.383937,-119.020428,0,84.0,1,0,0,0,0,0,1,0,0,1,12963,0,4,0,0,0,1,5,424.75,0,242.45,0.0,667.2,1,1,677,0
56,7,29.6,761,5009,0,1,0,1,2,34.110124,-119.100972,1,95.95,0,0,9,4,0,0,1,1,1,1,25634,0,3,0,1,1,1,18,1745.5,0,532.8,6.72,2271.58,0,1,606,0
21,76,28.17,830,5077,2,1,0,1,1,34.142747,-117.300864,1,69.95,0,0,3,2,0,1,0,1,0,1,24644,1,4,0,1,1,0,54,3871.85,0,1521.18,0.0,5393.03,1,1,469,0
27,73,31.24,864,5543,0,1,1,1,2,34.457541,-119.631072,1,93.9,1,0,1,2,0,1,0,1,0,1,12741,0,1,0,1,1,0,53,5029.2,0,1655.72,0.0,6684.92,1,1,615,1
40,11,27.1,834,3598,0,0,0,1,2,32.85723,-117.209774,0,80.25,0,0,0,0,0,0,1,0,0,1,34902,0,3,0,1,1,0,10,846.0,0,271.0,0.0,1117.0,0,1,362,1
66,27,42.82,834,5502,0,1,0,1,2,32.85723,-117.209774,1,85.45,1,0,2,2,1,0,1,1,0,1,34902,0,1,1,0,0,0,55,4874.7,90,2355.1,0.0,7319.8,0,0,362,1
28,85,26.16,275,2777,0,0,1,1,2,39.197215,-120.83679,0,101.7,1,0,0,5,1,0,1,0,0,1,350,0,2,0,1,1,1,4,364.55,0,104.64,1.48,467.71,1,1,1380,1
40,24,39.35,213,5745,0,0,1,1,2,37.943954,-120.67108,1,97.1,0,1,10,5,0,1,0,1,0,1,2633,0,3,0,1,1,1,2,184.15,0,78.7,0.0,262.85,0,1,1117,0
19,26,36.39,843,2450,1,1,1,1,1,37.233226,-121.78809,0,69.35,0,0,0,0,0,1,0,0,1,1,10155,1,3,0,0,1,1,27,1927.3,0,982.53,0.0,2909.83,1,1,1078,0
80,9,6.1,834,4921,1,0,1,1,2,32.886925,-117.152162,0,105.75,1,0,0,0,1,0,0,0,0,1,74232,1,4,1,1,0,1,71,7382.85,0,433.1,0.0,7815.95,0,1,365,0
19,0,26.64,973,3904,2,0,0,0,3,38.157794,-121.520223,0,25.15,1,0,0,0,0,0,0,0,1,1,1472,0,5,0,0,0,0,24,553.0,0,639.36,0.0,1192.36,1,0,1366,0
79,0,25.57,345,3136,0,0,0,0,3,37.027663,-119.69056,1,25.7,1,0,8,0,0,0,0,1,2,1,1125,0,4,1,0,0,0,28,734.6,0,715.96,0.0,1450.56,0,0,772,0
49,21,36.98,551,2520,0,0,1,1,1,34.508417,-116.856103,0,61.9,0,0,0,0,1,1,1,0,1,1,5256,1,4,0,0,0,0,40,2647.1,0,1479.2,0.0,4126.3,0,1,448,0
34,18,26.54,831,2577,0,0,0,1,1,37.624436,-122.430661,0,48.8,1,0,0,4,0,0,1,0,1,1,39566,0,4,0,0,0,0,15,720.1,0,398.1,0.0,1118.2,0,1,864,0
48,28,41.68,798,6380,2,1,0,1,2,37.945288,-122.383941,1,100.65,1,0,10,1,1,1,0,1,0,1,28450,0,3,0,0,0,1,72,7334.05,0,3000.96,0.0,10335.01,0,1,997,0
77,9,21.79,541,4582,1,1,1,1,2,34.057496,-118.413959,1,108.45,1,0,3,0,1,0,1,1,0,1,2527,1,5,1,1,0,1,66,7076.35,0,1438.14,0.0,8514.49,0,1,55,0
45,2,45.28,608,4864,0,0,1,1,1,37.621458,-121.012295,0,44.6,0,0,0,0,0,0,0,0,2,1,47536,0,4,0,0,0,0,1,44.6,0,45.28,0.0,89.88,0,1,1171,0
35,30,38.43,777,3183,2,1,1,1,0,34.10097,-117.57882,0,65.6,0,0,0,0,1,1,0,0,0,1,51970,1,4,0,0,0,0,37,2313.8,0,1421.91,0.0,3735.71,0,1,245,0
63,28,38.07,83,2679,0,0,1,1,2,37.17277,-119.2997,0,73.6,1,0,0,0,0,0,0,0,0,1,273,0,1,0,0,0,0,7,520.0,0,266.49,0.0,786.49,0,1,756,1
62,0,15.41,659,5636,2,0,0,0,3,38.671295,-121.388251,1,19.7,0,2,5,0,0,0,0,1,1,1,32202,0,4,0,0,0,0,35,730.4,0,539.35,0.0,1269.75,0,0,1344,0
56,3,11.94,571,5036,2,1,1,1,1,38.735789,-119.85798,1,70.95,0,0,4,0,1,1,0,1,0,1,957,0,3,0,1,1,0,68,4741.45,0,811.92,0.0,5553.37,0,1,1572,0
32,19,24.16,232,5192,0,1,1,1,2,37.435664,-121.049056,1,87.9,0,1,1,4,0,1,1,1,2,1,1508,0,4,0,0,0,1,18,1500.5,0,434.88,0.0,1935.38,0,1,1144,0
60,0,14.54,301,4057,2,0,0,0,3,33.141265,-116.967221,1,19.95,0,1,10,2,0,0,0,1,1,1,48690,0,4,0,0,0,0,51,1028.75,0,741.54,0.0,1770.29,0,0,319,0
60,2,32.43,1024,5339,0,0,0,1,2,34.018354,-117.85492,0,79.1,0,0,0,5,1,1,1,0,0,1,45118,0,1,0,0,0,0,3,246.5,0,97.29,0.0,343.79,0,1,276,1
44,13,1.27,479,3571,0,0,1,1,2,32.782501,-117.01611,0,81.85,1,2,0,0,1,0,1,0,1,1,24005,0,5,0,0,0,0,38,3141.7,0,48.26,0.0,3189.96,0,1,298,0
43,16,28.97,230,5487,0,0,1,1,2,35.480896,-120.469476,0,69.6,0,0,0,0,0,0,1,0,1,1,1203,0,4,0,0,0,0,3,207.4,20,86.91,0.0,314.31,0,0,698,0
69,13,0.0,737,5681,1,1,1,1,1,32.800671,-116.483363,1,29.8,0,0,7,0,0,0,1,1,1,0,1604,0,3,1,0,0,0,69,2134.3,0,0.0,0.0,2134.3,0,1,302,0
29,27,27.91,439,5329,0,0,1,1,0,33.956445,-118.358634,1,51.1,0,2,3,0,0,0,1,1,0,1,37527,1,5,0,0,0,0,22,1232.9,0,614.02,0.0,1846.92,1,1,95,0
35,0,11.77,837,5867,0,0,0,0,3,37.768881,-122.395521,1,20.85,0,0,9,0,0,0,0,1,1,1,17372,0,3,0,0,0,0,3,72.0,0,35.31,0.0,107.31,0,0,875,0
61,27,0.0,660,6347,2,1,0,1,1,34.238802,-118.482296,1,47.85,0,0,5,0,0,1,0,1,0,0,57017,1,1,0,1,1,0,64,3147.5,0,0.0,0.0,3147.5,0,1,203,1
51,20,10.07,725,4073,2,1,1,1,0,38.325599,-122.642352,1,79.8,1,0,5,0,0,0,0,1,1,1,3777,1,4,0,1,1,1,63,5034.05,0,634.41,0.0,5668.46,0,1,1024,0
21,0,11.3,866,5497,2,0,1,0,3,34.502432,-118.41459,1,19.45,0,3,6,0,0,0,0,1,2,1,40077,0,4,0,0,0,0,71,1378.45,0,802.3,0.0,2180.75,1,0,206,0
30,51,5.09,238,4651,0,0,0,1,1,33.477923,-117.705314,1,45.45,0,2,0,5,0,0,1,1,0,1,27730,0,4,0,0,0,0,8,411.75,0,40.72,0.0,452.47,0,1,524,0
78,2,38.53,112,2583,0,1,1,1,2,40.372532,-123.525626,0,83.85,1,0,0,0,1,0,1,0,1,1,695,0,2,1,0,0,0,33,2716.3,0,1271.49,0.0,3987.79,0,1,1265,1
69,11,24.92,324,4673,1,0,1,1,2,39.84784,-122.544556,0,79.6,1,0,0,0,1,0,1,0,0,1,84,0,5,1,0,0,0,51,3974.7,0,1270.92,16.73,5228.89,0,1,1512,0
62,6,7.54,543,5446,1,1,0,1,2,37.160194,-121.945611,0,107.45,1,0,0,0,1,1,0,0,0,1,10172,0,3,0,1,1,1,51,5680.9,0,384.54,14.76,6050.68,0,1,1052,0
23,0,36.24,401,4557,2,0,0,0,3,33.830431,-118.074071,1,20.2,0,0,1,0,0,0,0,1,1,1,14852,0,5,0,0,0,0,64,1277.75,0,2319.36,0.0,3597.11,1,0,135,0
30,0,2.87,994,3899,2,0,1,0,3,37.474396,-120.875917,1,20.15,0,3,1,5,0,0,0,1,1,1,40545,0,4,0,0,0,0,8,165.5,0,22.96,0.0,188.46,0,0,1190,0
65,5,24.54,848,3041,0,0,1,1,2,36.125529,-120.864443,1,85.25,1,0,1,0,0,0,1,1,1,1,521,0,2,1,1,1,0,36,3132.75,0,883.44,0.0,4016.19,0,1,835,1
65,10,37.62,77,3502,0,0,1,1,2,34.099891,-118.414338,0,95.6,1,0,0,0,0,0,1,0,0,1,21397,0,3,1,1,1,1,14,1273.3,0,526.68,0.0,1799.98,0,1,61,0
80,30,25.13,719,4254,2,0,1,1,2,37.410236,-121.320337,1,75.3,0,0,7,0,0,1,0,1,0,1,15536,0,4,1,0,0,0,10,720.45,0,251.3,0.0,971.75,0,1,1178,0
70,19,24.68,316,4340,2,0,0,1,2,37.089111,-122.062213,1,89.45,1,0,6,2,1,0,0,1,0,1,8728,0,3,1,1,0,0,60,5294.6,10,1480.8,0.0,6785.4,0,0,1047,0
24,0,2.56,796,5829,2,0,0,0,3,34.109775,-117.378904,1,19.3,0,3,1,0,0,0,0,1,0,1,75882,0,4,0,0,0,0,47,890.5,0,120.32,0.0,1010.82,1,0,457,0
43,0,4.7,1084,2276,0,0,1,0,3,40.170357,-123.417298,1,20.6,0,2,6,4,0,0,0,1,1,1,259,0,3,0,0,0,0,19,414.95,0,89.3,0.0,504.25,0,0,1298,0
43,0,39.08,74,6305,2,0,1,0,3,37.858898,-122.240512,0,25.55,1,0,0,0,0,0,0,0,0,1,12448,0,5,0,0,0,0,71,1898.1,0,2774.68,0.0,4672.78,0,0,991,0
36,17,10.41,342,3571,0,0,1,1,1,37.505768,-121.962472,0,45.7,0,0,0,0,0,0,1,0,2,1,56126,0,3,0,0,0,0,1,45.7,0,10.41,0.0,56.11,0,1,930,1
38,0,25.62,210,2093,1,0,0,0,3,33.88151,-118.234451,0,19.9,0,0,0,0,0,0,0,0,0,1,47305,0,4,0,0,0,0,17,323.15,0,435.54,0.0,758.69,0,0,64,0
68,20,10.45,822,4861,2,0,0,1,2,37.713152,-121.08739,0,102.4,1,0,0,0,0,1,1,0,0,1,12466,0,3,1,1,1,1,66,6471.85,0,689.7,0.0,7161.55,0,1,1183,0
53,0,16.72,361,5183,2,0,0,0,3,34.136306,-118.26036,0,25.6,1,0,0,0,0,0,1,0,0,1,17015,0,3,0,0,0,0,67,1790.35,0,1120.24,46.06,2864.53,0,0,180,0
48,11,22.14,958,3516,0,0,1,1,1,39.178337,-120.162806,1,66.6,1,0,3,0,0,0,1,1,1,1,4002,1,3,0,0,0,1,14,979.5,0,309.96,0.0,1289.46,0,1,1590,0
49,17,46.66,843,2649,0,0,0,1,1,37.305622,-122.000887,1,61.4,0,1,3,0,1,1,0,1,0,1,37570,1,3,0,0,0,0,32,1864.65,0,1493.12,0.0,3357.77,0,1,1088,0
34,6,4.19,285,2662,0,1,1,1,0,38.684437,-121.055634,1,55.8,0,0,2,5,0,0,1,1,2,1,22028,1,4,0,0,0,0,3,154.55,0,12.57,0.0,167.12,0,1,1394,0
69,5,10.4,475,4763,2,0,1,1,2,37.666587,-120.411517,1,99.0,1,0,5,2,0,0,1,1,0,1,1749,1,3,1,1,0,1,60,6017.9,150,624.0,0.0,6791.9,0,0,1158,0
42,8,13.82,16,5470,0,1,0,1,2,32.827184,-116.703729,0,89.3,1,0,0,2,0,0,1,0,1,1,16486,0,3,0,1,1,0,45,4192.15,0,621.9,0.0,4814.05,0,1,282,0
50,12,42.1,834,4596,1,0,0,1,1,32.802959,-117.027095,1,70.15,1,0,1,0,0,0,1,1,1,1,21866,0,3,0,1,1,1,54,3715.65,0,2273.4,0.0,5989.05,0,1,359,1
41,3,45.21,837,4001,0,1,0,1,2,37.770533,-122.445121,0,100.6,1,0,0,0,0,0,1,0,0,1,38756,0,1,0,1,1,1,10,1060.2,0,452.1,0.0,1512.3,0,1,884,1
28,42,29.07,830,5451,0,0,1,1,0,34.250069,-117.393949,0,45.45,0,0,0,3,0,0,0,0,0,1,49355,0,3,0,0,0,0,26,1233.15,0,755.82,0.0,1988.97,1,1,470,0
69,0,19.87,643,3491,0,0,1,0,3,34.956577,-119.750142,0,20.05,0,0,0,5,0,0,0,0,1,1,798,0,1,1,0,0,0,1,20.05,0,19.87,0.0,39.92,0,0,654,1
58,20,40.03,714,3624,0,0,0,1,2,34.273872,-114.192901,1,73.25,0,1,6,4,1,0,0,1,0,1,131,0,3,0,0,0,0,16,1195.75,0,640.48,0.0,1836.23,0,1,405,0
59,29,33.46,656,4732,0,0,0,1,2,35.478736,-115.516984,1,80.15,0,3,5,4,0,0,1,1,0,1,162,0,5,0,1,1,0,22,1790.65,0,736.12,0.0,2526.77,0,1,452,0
44,0,45.03,109,2823,1,0,1,0,3,33.924143,-117.79387,0,19.3,0,0,0,4,0,0,0,0,1,1,1408,0,4,0,0,0,0,13,259.65,0,585.39,35.28,809.76,0,0,567,0
47,58,21.89,1077,6158,2,1,1,1,2,33.897253,-117.792202,1,114.55,1,3,1,0,1,1,0,1,0,1,39458,1,3,0,1,1,1,72,8306.05,40,1576.08,21.6,9900.53,0,0,590,0
38,24,47.69,226,4879,0,0,1,1,2,34.08111,-117.853935,1,92.85,0,1,1,0,1,0,1,1,0,1,25068,0,5,0,1,1,1,58,5305.05,0,2766.02,0.0,8071.07,0,1,244,0
61,16,6.28,1033,6221,2,1,0,1,1,41.465121,-122.380947,1,85.0,0,1,7,0,1,1,1,1,1,1,5896,1,3,0,1,1,1,68,5607.75,130,427.04,0.0,6164.79,0,0,1555,0
25,0,29.41,344,5471,2,0,0,0,3,36.751489,-119.68072,1,23.9,1,2,1,1,0,0,0,1,1,1,54701,0,5,0,0,0,0,71,1663.5,0,2088.11,0.0,3751.61,1,0,815,0
26,85,23.63,820,5654,0,0,1,1,0,38.625096,-121.383658,0,60.1,1,0,0,5,1,0,0,0,2,1,35426,1,1,0,0,0,0,1,60.1,0,23.63,0.0,83.73,1,1,1404,1
19,59,0.0,205,2515,0,0,1,1,1,39.084645,-120.894014,0,24.3,0,0,0,5,0,0,0,0,2,0,8525,0,4,0,0,0,0,2,38.45,0,0.0,0.0,38.45,1,1,1379,0
22,0,35.05,187,4363,0,0,1,0,3,37.100948,-120.270136,1,19.45,0,3,5,3,0,0,1,1,1,1,19391,0,4,0,0,0,0,32,674.55,0,1121.6,0.0,1796.15,1,0,760,0
53,3,6.74,49,2274,0,0,1,1,2,33.391181,-118.421305,0,71.3,0,0,0,5,0,0,1,0,1,1,3699,0,3,0,0,0,0,2,157.75,0,13.48,0.0,171.23,0,1,129,0
41,3,16.61,32,5174,0,0,1,1,2,34.424926,-117.184503,1,80.85,0,0,1,0,0,0,0,1,0,1,28819,0,1,0,0,0,1,17,1400.85,0,282.37,0.0,1683.22,0,1,421,1
19,76,0.0,766,3146,0,0,0,1,1,35.861928,-118.636698,0,34.7,0,0,0,5,0,0,1,0,0,0,266,0,1,0,1,1,0,2,62.25,0,0.0,0.0,62.25,1,1,657,1
79,4,0.0,787,3606,2,0,1,1,1,40.587919,-122.464732,0,29.35,0,0,0,0,1,0,1,0,1,0,31586,0,3,1,0,0,0,12,381.2,0,0.0,38.98,342.22,0,1,1489,0
61,29,44.34,837,4062,0,0,0,1,2,37.800254,-122.436975,1,75.85,1,0,1,5,0,0,1,1,0,1,22920,0,2,0,0,0,0,3,256.6,0,133.02,0.0,389.62,0,1,888,1
48,25,5.17,716,2564,2,1,1,1,0,34.146635,-118.139225,1,81.95,0,0,3,4,1,0,0,1,1,1,16812,1,3,0,1,1,1,14,1181.75,0,72.38,0.0,1254.13,0,1,170,0
50,0,11.96,846,3129,0,0,0,0,3,37.717196,-122.159338,0,19.8,0,0,0,0,0,0,0,0,1,1,41871,0,5,0,0,0,0,1,19.8,0,11.96,0.0,31.76,0,0,958,0
19,73,0.0,194,2562,0,0,1,1,1,38.965804,-122.631779,1,35.5,0,3,7,4,1,0,0,1,2,0,13485,1,4,0,0,0,0,12,432.25,0,0.0,0.0,432.25,1,1,1208,0
57,5,22.48,834,2119,0,0,0,1,2,32.787836,-117.232376,0,79.65,0,0,0,0,0,0,1,0,0,1,46086,0,3,0,0,0,1,1,79.65,0,22.48,0.0,102.13,0,1,350,1
70,19,46.38,331,2099,0,0,1,1,2,40.077028,-121.494168,0,75.65,1,0,0,4,0,0,0,0,0,1,1351,0,3,1,0,0,0,15,1146.65,0,695.7,0.0,1842.35,0,1,1448,1
51,6,14.69,350,5268,2,1,0,1,2,33.766476,-117.969795,1,105.35,1,0,3,0,0,0,0,1,0,1,23481,1,5,0,1,1,1,69,7240.65,50,1013.61,0.0,8304.26,0,0,575,0
69,14,4.04,393,5983,2,0,1,1,2,33.998471,-117.973758,0,90.5,1,0,0,0,0,1,1,0,1,1,53686,0,3,1,1,0,0,30,2595.85,0,121.2,0.0,2717.05,0,1,254,0
62,18,24.56,732,3094,0,1,0,1,2,39.094102,-123.500853,1,107.5,1,2,9,0,1,0,1,1,0,1,1113,1,4,0,1,1,1,30,3242.5,0,736.8,0.0,3979.3,0,1,1243,0
29,69,40.63,23,4384,2,0,1,1,1,33.844983,-117.952151,1,65.15,1,0,2,1,1,1,0,1,0,1,60553,1,3,0,0,1,0,71,4681.75,0,2884.73,4.7,7561.78,1,1,559,0
40,0,6.48,784,5060,0,0,0,0,3,37.252057,-119.95783,1,19.85,0,1,1,5,0,0,0,1,1,1,972,0,3,0,0,0,0,6,119.3,0,38.88,0.0,158.18,0,0,790,0
79,23,5.42,727,2064,1,0,0,1,2,33.787298,-117.320676,1,70.05,0,0,1,5,0,0,0,1,0,1,36817,0,4,1,0,0,0,5,302.6,0,27.1,0.0,329.7,0,1,500,0
45,0,43.84,843,4347,2,0,1,0,3,37.371862,-121.860349,1,19.15,0,2,9,0,0,0,1,1,1,1,26032,0,5,0,0,0,0,26,515.75,0,1139.84,0.0,1655.59,0,0,1091,0
55,53,18.42,597,6391,2,1,0,1,2,40.331975,-121.460674,1,109.05,1,3,1,0,0,1,1,1,0,1,78,1,4,0,1,1,1,68,7508.55,0,1252.56,0.0,8761.11,0,1,1534,0
24,76,22.2,838,4078,1,1,0,1,2,34.089927,-118.095645,1,105.75,1,0,5,2,0,1,0,1,0,1,38041,0,4,0,1,1,1,40,4228.55,0,888.0,0.0,5116.55,1,1,272,0
59,0,38.55,745,5617,2,0,1,0,3,35.957019,-119.330928,1,25.3,1,3,5,0,0,0,1,1,1,1,4198,0,5,0,0,0,0,66,1672.35,0,2544.3,0.0,4216.65,0,0,655,0
38,0,5.15,747,4430,0,0,1,0,3,38.733714,-120.795213,0,19.95,0,3,0,5,0,0,0,0,2,1,34146,0,5,0,0,0,0,3,58.3,0,15.45,0.0,73.75,0,0,1351,0
54,29,28.2,508,5180,0,1,0,1,2,39.806141,-123.531098,0,100.5,1,0,0,0,0,0,1,0,0,1,2706,0,3,0,1,1,1,5,514.0,0,141.0,0.0,655.0,0,1,1232,1
69,30,0.0,226,3511,0,0,1,1,0,34.084747,-117.886844,1,24.85,0,0,2,3,0,0,1,1,0,0,17554,0,3,1,0,0,0,38,955.75,0,0.0,0.0,955.75,0,1,243,0
79,18,3.04,251,2715,1,1,1,1,1,32.912664,-116.635387,0,73.0,0,0,0,0,0,0,1,0,0,1,1587,1,4,1,1,0,1,35,2471.25,0,106.4,0.0,2577.65,0,1,291,0
28,82,25.27,245,5898,0,1,0,1,1,38.554383,-122.474773,1,72.25,1,2,1,0,0,1,0,1,0,1,223,1,1,0,0,0,1,35,2568.55,0,884.45,0.0,3453.0,1,1,957,1
27,0,26.09,541,4476,0,0,0,0,3,34.029043,-118.239504,0,20.25,0,3,0,0,0,0,0,0,1,1,3012,0,5,0,0,0,0,28,535.35,0,730.52,0.0,1265.87,1,0,17,0
27,0,27.47,812,3300,0,0,1,0,3,38.34719,-122.697822,0,19.85,0,0,0,5,0,0,0,0,1,1,42544,0,3,0,0,0,0,2,51.6,0,54.94,0.0,106.54,1,0,1010,0
44,23,14.21,373,4696,0,0,1,1,2,39.099204,-121.137962,1,85.3,0,0,1,2,1,0,1,1,1,1,17922,0,4,0,0,0,1,49,4297.95,0,696.29,0.0,4994.24,0,1,1455,0
41,0,15.86,541,2653,2,0,0,0,3,34.028331,-118.354338,0,20.25,0,0,0,5,0,0,0,0,2,1,46984,0,5,0,0,0,0,8,174.65,0,126.88,0.0,301.53,0,0,13,0
43,11,1.6,56,2969,0,0,0,1,2,35.140938,-119.051348,1,95.25,1,2,0,0,0,0,1,1,0,1,25126,0,4,0,1,1,1,37,3314.15,0,59.2,0.0,3373.35,0,1,686,0
76,16,38.75,301,5913,0,0,0,1,2,33.141265,-116.967221,0,96.15,1,0,0,0,0,0,1,0,0,1,48690,0,2,1,1,0,1,16,1529.2,0,620.0,0.0,2149.2,0,1,319,1
51,15,37.69,253,2832,0,1,1,1,2,33.832799,-116.250973,0,104.5,1,0,0,0,1,0,1,0,1,1,5529,0,1,0,1,1,1,40,4036.85,0,1507.6,0.0,5544.45,0,1,389,1
73,30,29.41,743,5831,0,0,1,1,2,35.165668,-120.655842,0,85.15,0,0,0,5,0,1,1,0,0,1,8564,0,2,1,0,0,1,6,503.6,0,176.46,0.0,680.06,0,1,708,1
25,51,22.77,681,5698,0,0,1,1,1,40.656287,-121.428965,0,55.15,0,0,0,5,0,0,0,0,1,1,182,0,2,0,0,1,1,3,159.15,0,68.31,0.0,227.46,1,1,1541,1
54,0,14.54,348,6066,2,0,1,0,3,38.274451,-121.259201,1,26.3,1,2,2,1,0,0,0,1,1,1,24194,0,5,0,0,0,0,67,1688.9,0,974.18,0.0,2663.08,0,0,1324,0
73,12,36.75,958,2217,2,0,1,1,2,39.178337,-120.162806,1,84.3,1,0,7,3,0,0,1,1,0,1,4002,0,3,1,1,1,0,29,2357.75,0,1065.75,0.0,3423.5,0,1,1590,0
25,59,16.01,949,6252,2,1,0,1,2,37.378541,-122.020456,1,116.8,1,2,2,0,1,1,1,1,1,1,64010,1,3,0,1,1,1,72,8456.75,0,1152.72,0.0,9609.47,1,1,868,0
30,0,3.37,1027,5020,0,0,0,0,3,33.323705,-116.626907,0,20.15,0,0,0,5,0,0,0,0,1,1,1205,0,4,0,0,0,0,5,117.95,0,16.85,0.0,134.8,0,0,342,0
41,18,19.15,12,4094,0,0,1,1,2,34.074736,-118.145959,1,70.0,0,0,1,5,0,0,0,1,0,1,30635,0,3,0,0,0,0,1,70.0,10,19.15,0.0,99.15,0,0,281,1
25,52,27.69,239,4193,2,1,0,1,2,37.791481,-121.903253,1,107.65,1,0,1,0,1,0,1,1,0,1,19777,1,5,0,1,1,1,65,7082.85,0,1799.85,0.0,8882.7,1,1,908,0
55,0,41.36,305,3716,0,0,0,0,3,40.796621,-124.15428,1,19.9,0,0,4,5,0,0,1,1,1,1,23224,0,5,0,0,0,0,3,45.75,0,124.08,0.0,169.83,0,0,1258,0
57,22,40.22,936,3384,0,0,0,1,0,39.904002,-121.527823,0,56.2,0,0,0,4,0,0,1,0,0,1,28,0,5,0,1,1,0,19,1093.4,0,764.18,0.0,1857.58,0,1,1478,0
